Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0070A","Ko1","AMS Kopitoto","SPO-BG0070A_05015_100","Ni in PM10","23.243900000","42.6372","1321.0","m","rural-nearcity","background","01/01/2009 00:00:00","","SPO_F-BG0070A_05015_100_100","3.0","m","50.0","m","82.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_ICP-MS_06847","","","active","","","","","","","ICP-MS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:51845","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0070A","Ko1","AMS Kopitoto","SPO-BG0070A_05018_100","As in PM10","23.243900000","42.6372","1321.0","m","rural-nearcity","background","01/01/2009 00:00:00","","SPO_F-BG0070A_05018_100_100","3.0","m","50.0","m","82.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_ICP-MS_06847","","","active","","","","","","","ICP-MS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:51845","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0070A","Ko1","AMS Kopitoto","SPO-BG0070A_05029_100","BaP in PM10","23.243900000","42.6372","1321.0","m","rural-nearcity","background","01/01/2009 00:00:00","","SPO_F-BG0070A_05029_100_100","3.0","m","50.0","m","82.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_GC-MS_06849","","","active","","","","","","","GC-MS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:74730","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0070A","Ko1","AMS Kopitoto","SPO-BG0070A_05029_100","BaP in PM10","23.243900000","42.6372","1321.0","m","rural-nearcity","background","01/01/2009 00:00:00","","SPO_F-BG0070A_05029_100_100","3.0","m","50.0","m","82.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_GC-MS_06857","","","active","","","","","","","GC-MS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:74730","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0070A","Ko1","AMS Kopitoto","SPO-BG0070A_06001_100","PM2.5","23.243900000","42.6372","1321.0","m","rural-nearcity","background","01/01/2009 00:00:00","","SPO_F-BG0070A_06001_100_100","3.0","m","50.0","m","82.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0070A","Ko1","AMS Kopitoto","SPO-BG0070A_06001_100","PM2.5","23.243900000","42.6372","1321.0","m","rural-nearcity","background","01/01/2009 00:00:00","","SPO_F-BG0070A_06001_100_100","3.0","m","50.0","m","82.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_gravi_tecora","","","active","","","","","","","gravi","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:87403","1","day","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0070A","Ko1","AMS Kopitoto","SPO-BG0070A_06011_100","1,2,4-C6H3(CH3)3","23.243900000","42.6372","1321.0","m","rural-nearcity","background","01/01/2011 00:00:00","","SPO_F-BG0070A_06011_100_100","3.0","m","50.0","m","82.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_GC-MS_06851","","","active","","","","","","","GC-MS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:74730","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0070A","Ko1","AMS Kopitoto","SPO-BG0070A_06011_100","1,2,4-C6H3(CH3)3","23.243900000","42.6372","1321.0","m","rural-nearcity","background","01/01/2011 00:00:00","","SPO_F-BG0070A_06011_100_100","3.0","m","50.0","m","82.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_GC-MS_06862","","","active","","","","","activeabsorbent","","GC-MS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:30758","1","day","10","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0070A","Ko1","AMS Kopitoto","SPO-BG0070A_06012_100","1,2,3-C6H3(CH3)3","23.243900000","42.6372","1321.0","m","rural-nearcity","background","01/01/2011 00:00:00","","SPO_F-BG0070A_06012_100_100","3.0","m","50.0","m","82.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_GC-MS_06851","","","active","","","","","","","GC-MS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:74730","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0070A","Ko1","AMS Kopitoto","SPO-BG0070A_06012_100","1,2,3-C6H3(CH3)3","23.243900000","42.6372","1321.0","m","rural-nearcity","background","01/01/2011 00:00:00","","SPO_F-BG0070A_06012_100_100","3.0","m","50.0","m","82.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_GC-MS_06862","","","active","","","","","activeabsorbent","","GC-MS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:30758","1","day","10","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0070A","Ko1","AMS Kopitoto","SPO-BG0070A_06013_100","1,3,5-C6H3(CH3)3","23.243900000","42.6372","1321.0","m","rural-nearcity","background","01/01/2011 00:00:00","","SPO_F-BG0070A_06013_100_100","3.0","m","50.0","m","82.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_GC-MS_06851","","","active","","","","","","","GC-MS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:74730","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0070A","Ko1","AMS Kopitoto","SPO-BG0070A_06013_100","1,3,5-C6H3(CH3)3","23.243900000","42.6372","1321.0","m","rural-nearcity","background","01/01/2011 00:00:00","","SPO_F-BG0070A_06013_100_100","3.0","m","50.0","m","82.0","m","","","Long-range transboundary transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_GC-MS_06862","","","active","","","","","activeabsorbent","","GC-MS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:30758","1","day","10","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0070A","Ko1","AMS Kopitoto","SPO-BG0070A_06015_100","BaP","23.243900000","42.6372","1321.0","m","rural-nearcity","background","01/01/2009 00:00:00","31/12/2012 23:59:59","SPO_F-BG0070A_06015_100_100","3.0","m","50.0","m","82.0","m","","","Industrial Processes","","","0","","","","","","","","","","","","","","","SPP-BG_N_03150tecora","","","active","","","","","","","other","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:74730","1","day","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0069A","Sl1","AMS Sliven","SPO-BG0069A_00001_100","SO2","26.338300000","42.6740","240.0","m","urban","background","01/01/2009 00:00:00","","SPO_F-BG0069A_00001_100_100","3.0","m","16.0","m","3.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0069A","Sl1","AMS Sliven","SPO-BG0069A_00001_100","SO2","26.338300000","42.6740","240.0","m","urban","background","01/01/2009 00:00:00","","SPO_F-BG0069A_00001_100_100","3.0","m","16.0","m","3.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_UV-FL_thermo43i","","","automatic","UV-FL","","thermo43i","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81470","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0069A","Sl1","AMS Sliven","SPO-BG0069A_00005_100","PM10","26.338300000","42.6740","240.0","m","urban","background","01/01/2009 00:00:00","","SPO_F-BG0069A_00005_100_100","3.0","m","16.0","m","3.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0069A","Sl1","AMS Sliven","SPO-BG0069A_00005_100","PM10","26.338300000","42.6740","240.0","m","urban","background","01/01/2009 00:00:00","","SPO_F-BG0069A_00005_100_100","3.0","m","16.0","m","3.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_BETA_thermo5030SHARP","","","automatic","BETA","","thermo5030SHARP","","","","","","yes","http://www.aces.su.se/reflab/wp-content/uploads/2016/11/Demonstration_of_Equivalence_of_Ambient_Air_Monitoring.pdf","","","","https://bds-bg.org/bg/project/show/bds:proj:98388","1","day","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0068A","Vd3","AMS Vidin","SPO-BG0068A_00001_100","SO2","22.874900000","43.9985","35.0","m","urban","traffic","01/01/2010 00:00:00","09/11/2017 23:59:59","SPO_F-BG0068A_00001_100_100","3.0","m","22.0","m","13.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0068A","Vd3","AMS Vidin","SPO-BG0068A_00001_100","SO2","22.874900000","43.9985","35.0","m","urban","traffic","01/01/2010 00:00:00","09/11/2017 23:59:59","SPO_F-BG0068A_00001_100_100","3.0","m","22.0","m","13.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_A_UV-FL_thermo43i","","","automatic","UV-FL","","thermo43i","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81470","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0068A","Vd3","AMS Vidin","SPO-BG0068A_00005_100","PM10","22.874900000","43.9985","35.0","m","urban","traffic","01/01/2010 00:00:00","09/11/2017 23:59:59","SPO_F-BG0068A_00005_100_100","3.0","m","22.0","m","13.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0068A","Vd3","AMS Vidin","SPO-BG0068A_00005_100","PM10","22.874900000","43.9985","35.0","m","urban","traffic","01/01/2010 00:00:00","09/11/2017 23:59:59","SPO_F-BG0068A_00005_100_100","3.0","m","22.0","m","13.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_A_BETA_thermo5030SHARP","","","automatic","BETA","","thermo5030SHARP","","","","","","yes","http://www.aces.su.se/reflab/wp-content/uploads/2016/11/Demonstration_of_Equivalence_of_Ambient_Air_Monitoring.pdf","","","","https://bds-bg.org/bg/project/show/bds:proj:98388","1","day","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0067A","Db1","AMS Dobrich","SPO-BG0067A_00005_100","PM10","27.832400000","43.5716","209.0","m","urban","background","01/01/2009 00:00:00","31/12/2012 23:59:59","SPO_F-BG0067A_00005_100_100","2.0","m","15.0","m","12.0","m","","","Industrial Processes","","","0","","","","","","","","","","","","","","","SPP-BG_A_BETA_thermo5030SHARP","","","automatic","BETA","","thermo5030SHARP","","","","","","yes","http://www.aces.su.se/reflab/wp-content/uploads/2016/11/Demonstration_of_Equivalence_of_Ambient_Air_Monitoring.pdf","","","","https://bds-bg.org/bg/project/show/bds:proj:98388","1","day","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0066A","Lv1","AMS Lovech","SPO-BG0066A_00005_100","PM10","24.715700000","43.1369","177.0","m","urban","background","01/01/2009 00:00:00","","SPO_F-BG0066A_00005_100_100","3.0","m","13.0","m","11.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0066A","Lv1","AMS Lovech","SPO-BG0066A_00005_100","PM10","24.715700000","43.1369","177.0","m","urban","background","01/01/2009 00:00:00","","SPO_F-BG0066A_00005_100_100","3.0","m","13.0","m","11.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_BETA_thermo5030SHARP","","","automatic","BETA","","thermo5030SHARP","","","","","","yes","http://www.aces.su.se/reflab/wp-content/uploads/2016/11/Demonstration_of_Equivalence_of_Ambient_Air_Monitoring.pdf","","","","https://bds-bg.org/bg/project/show/bds:proj:98388","1","day","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0065A","Sm2","AMS Smolyan","SPO-BG0065A_00005_100","PM10","24.735100000","41.5684","852.0","m","urban","traffic","01/01/2009 00:00:00","25/08/2015 23:59:59","SPO_F-BG0065A_00005_100_100","3.0","m","1.0","m","1.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0065A","Sm2","AMS Smolyan","SPO-BG0065A_00005_100","PM10","24.735100000","41.5684","852.0","m","urban","traffic","01/01/2009 00:00:00","25/08/2015 23:59:59","SPO_F-BG0065A_00005_100_100","3.0","m","1.0","m","1.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_A_BETA_thermo5030SHARP","","","automatic","BETA","","thermo5030SHARP","","","","","","yes","http://www.aces.su.se/reflab/wp-content/uploads/2016/11/Demonstration_of_Equivalence_of_Ambient_Air_Monitoring.pdf","","","","https://bds-bg.org/bg/project/show/bds:proj:98388","1","day","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0063A","Bs4","RIEW-Burgas","SPO-BG0063A_00005_100","PM10","27.468800000","42.5102","31.0","m","urban","background","01/01/2006 00:00:00","","SPO_F-BG0063A_00005_100_100","5.0","m","1.0","m","1.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0063A","Bs4","RIEW-Burgas","SPO-BG0063A_00005_100","PM10","27.468800000","42.5102","31.0","m","urban","background","01/01/2006 00:00:00","","SPO_F-BG0063A_00005_100_100","5.0","m","1.0","m","1.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_N_gravi_tecora","","","active","","","","","","","gravi","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:87403","1","day","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0063A","Bs4","RIEW-Burgas","SPO-BG0063A_00015_100","Ni","27.468800000","42.5102","31.0","m","urban","background","01/01/2006 00:00:00","31/12/2012 23:59:59","SPO_F-BG0063A_00015_100_100","15.0","m","1.0","m","1.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_N_AAS_tecora","","","active","","","","","","","AAS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:51845","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0063A","Bs4","RIEW-Burgas","SPO-BG0063A_00020_100","C6H6","27.468800000","42.5102","31.0","m","urban","background","01/01/2010 00:00:00","31/12/2022 23:59:59","SPO_F-BG0063A_00020_100_100","5.0","m","1.0","m","1.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
